k,head,program,strategy,increase,kl_div
1,"(10, 0)",initial_token_attention,smart,0.021915990806968134,0.0010682843653194141
2,"(7, 1)",initial_token_attention,smart,0.3270308311112451,0.002277509183622897
3,"(9, 6)",initial_token_attention,smart,0.43418887899130576,0.0033401323297584896
4,"(8, 0)",sentence_initial_dominance,smart,-1.4223904463729704,0.0034833251297823153
5,"(5, 0)",initial_token_attention,smart,-1.0317682801532961,0.00615759478569089
6,"(4, 11)",previous_attention,smart,-0.7768551240954108,0.008093624284738326
7,"(10, 8)",initial_token_attention,smart,-1.204864389190834,0.009392026529385476
8,"(8, 1)",initial_token_attention,smart,-1.443773444049234,0.011876888238330139
9,"(10, 10)",initial_token_attention,smart,-1.3112571529092472,0.013515830574906431
10,"(7, 2)",cls_attention,smart,-1.0961548219616586,0.016287242133257676
11,"(10, 1)",initial_token_attention,smart,-1.0553867502458898,0.018088349601894153
12,"(9, 9)",sentence_start_dominance,smart,-0.9450544773057418,0.019234888486971614
13,"(4, 10)",initial_token_attention,smart,-0.8653840022625865,0.021048907767981292
14,"(6, 9)",cls_attention,smart,-1.2685407537490838,0.022353069749078712
15,"(9, 1)",initial_token_attention,smart,-1.1682620385336975,0.025368779303389603
16,"(10, 2)",initial_token_attention,smart,-1.1859524353305542,0.02728148818016052
17,"(9, 4)",initial_token_attention,smart,-1.2588822702388527,0.028651029110769742
18,"(9, 8)",sentence_initial_dominance,smart,-2.6863155929649127,0.02852822781947907
19,"(5, 1)",cls_attention,smart,-2.5774804664394115,0.031088199759833516
20,"(3, 4)",initial_token_attention,smart,-2.7935847856986213,0.03372989875730127
21,"(6, 6)",initial_token_attention,smart,-3.161828846811326,0.035073766859713945
22,"(11, 5)",initial_token_attention,smart,-3.1408182919830203,0.03695981744211167
23,"(6, 10)",initial_token_attention,smart,-3.033067338018574,0.040561061622574925
24,"(11, 7)",initial_token_attention,smart,-2.1292016674714476,0.0448188067227602
25,"(10, 6)",initial_token_attention,smart,-2.1016840242078705,0.04742293575545773
26,"(11, 6)",initial_token_attention,smart,14.333959016985641,0.05341324252542108
27,"(11, 2)",initial_token_attention,smart,14.573793247650778,0.0568766252649948
28,"(5, 5)",initial_token_attention,smart,14.11237833919769,0.05987060676561669
29,"(5, 9)",sentence_initial_dominance,smart,13.101347424325255,0.06072455930407159
30,"(0, 1)",repeated_attention,smart,13.066370854465234,0.060518302062992003
31,"(8, 3)",initial_token_attention,smart,13.475591226996956,0.06337186093558557
32,"(9, 5)",sentence_initial_dominance,smart,11.40114604547811,0.06284031311282888
33,"(6, 2)",sentence_initial_dominance,smart,10.065954634521393,0.06266947001568042
34,"(7, 11)",initial_token_attention,smart,10.124395910646836,0.06406123677501455
35,"(8, 11)",sentence_initial_dominance,smart,8.55680138944529,0.06400900463806465
36,"(10, 3)",sentence_initial_dominance,smart,6.760134120702377,0.06363001446239651
37,"(3, 0)",initial_token_attention,smart,6.545305923995562,0.06436159214470535
38,"(7, 6)",sentence_initial_dominance,smart,5.499020307554625,0.06328441463643684
39,"(11, 1)",sentence_initial_dominance,smart,4.121627303081559,0.06328649824485183
40,"(9, 11)",initial_token_attention,smart,4.620061259093568,0.06494024452753365
41,"(11, 9)",initial_token_attention,smart,4.659997543185299,0.06804028656566516
42,"(7, 7)",initial_token_attention,smart,4.646476667842273,0.0687932771607302
43,"(7, 10)",initial_token_attention,smart,4.833126988392987,0.07132200295338408
