k,head,program,strategy,increase,kl_div
1,"(10, 6)",initial_token_attention,smart,-0.15228284275661824,0.001018610725132021
2,"(10, 8)",initial_token_attention,smart,-0.5304326410975231,0.0022080307326723413
3,"(9, 11)",initial_token_attention,smart,-0.23786280401546214,0.003570041670645878
4,"(5, 1)",cls_attention,smart,-0.18033013767800135,0.005102277957485057
5,"(10, 10)",initial_token_attention,smart,-0.046191198053684344,0.006279756080184598
6,"(7, 2)",cls_attention,smart,0.08482069380264745,0.00786419732052309
7,"(9, 9)",sentence_start_dominance,smart,0.14978825499469484,0.009418365312449169
8,"(9, 6)",initial_token_attention,smart,0.2652437609955038,0.011475569410176831
9,"(6, 9)",cls_attention,smart,-0.2571504948389293,0.013890873542695772
10,"(7, 10)",initial_token_attention,smart,-0.11136210741772469,0.015501821428915718
11,"(4, 11)",previous_attention,smart,0.1293228492437219,0.016989925644447793
12,"(9, 1)",initial_token_attention,smart,0.14891458276318362,0.01847692741517676
13,"(11, 9)",initial_token_attention,smart,-0.18948008453848028,0.020739913476863877
14,"(11, 2)",initial_token_attention,smart,1.1412053465628247,0.023369051820627647
15,"(11, 6)",initial_token_attention,smart,15.219432625611446,0.026128134051396044
16,"(10, 1)",initial_token_attention,smart,15.608354146063487,0.028716282273962862
17,"(5, 5)",initial_token_attention,smart,15.281807552225462,0.031217530563881154
18,"(8, 1)",initial_token_attention,smart,15.297636060870751,0.035865659312985375
19,"(7, 11)",initial_token_attention,smart,15.560788757269776,0.03919907002884429
20,"(6, 10)",initial_token_attention,smart,15.632006371728039,0.04449547026772052
21,"(3, 0)",initial_token_attention,smart,15.444293251689414,0.04302442691521719
22,"(10, 2)",initial_token_attention,smart,15.917196635220444,0.046161817689426246
23,"(3, 4)",initial_token_attention,smart,15.829311690547385,0.04802854088949971
24,"(9, 4)",initial_token_attention,smart,16.128778683244494,0.04947771465056576
25,"(8, 11)",sentence_initial_dominance,smart,14.291915992230082,0.04934594688587822
26,"(5, 9)",sentence_initial_dominance,smart,13.191267379488703,0.04805879282066598
27,"(9, 8)",sentence_initial_dominance,smart,11.71578790267954,0.04772096460452303
28,"(5, 0)",initial_token_attention,smart,12.267507660816122,0.05086857312824577
29,"(11, 5)",initial_token_attention,smart,12.67638880603305,0.05351289812242612
30,"(6, 6)",initial_token_attention,smart,12.31161663629019,0.055305126613238824
31,"(7, 7)",initial_token_attention,smart,12.231396556161679,0.05559644240885973
32,"(0, 1)",repeated_attention,smart,12.203941489466509,0.055720665974076836
33,"(8, 0)",sentence_initial_dominance,smart,10.189838623208765,0.05529772678622976
34,"(8, 3)",initial_token_attention,smart,10.64232586542402,0.058260082991328094
35,"(4, 10)",initial_token_attention,smart,10.822649131818002,0.0612226991308853
36,"(7, 1)",initial_token_attention,smart,11.043558875762935,0.0644959801621735
37,"(6, 2)",sentence_initial_dominance,smart,9.790519186918436,0.06457028451841325
38,"(10, 3)",sentence_initial_dominance,smart,7.835082328277683,0.06428442328236997
39,"(11, 7)",initial_token_attention,smart,9.076103998549035,0.07003158825915307
40,"(10, 0)",initial_token_attention,smart,9.43484013374337,0.07329864616971463
41,"(11, 1)",sentence_initial_dominance,smart,7.84083231239172,0.07330120016820729
42,"(7, 6)",sentence_initial_dominance,smart,6.855260805692072,0.07198740169638768
43,"(9, 5)",sentence_initial_dominance,smart,4.833126988392987,0.07132200295338408
