k,head,program,strategy,increase,kl_div
1,"(11, 9)",initial_token_attention,smart,-0.4002130619169678,0.0017631930485003976
2,"(9, 11)",initial_token_attention,smart,-0.11853697571246022,0.002935191982105607
3,"(11, 6)",initial_token_attention,smart,13.778764962278036,0.004697304438377614
4,"(8, 3)",initial_token_attention,smart,14.293179568090727,0.007694010681516375
5,"(10, 8)",initial_token_attention,smart,14.137553061389669,0.008813396728874068
6,"(11, 2)",initial_token_attention,smart,14.396151937121854,0.010421467337218928
7,"(4, 10)",initial_token_attention,smart,14.528208649185629,0.012401716621679952
8,"(9, 8)",sentence_initial_dominance,smart,13.08314136305113,0.012365039578726282
9,"(7, 2)",cls_attention,smart,13.241517891705623,0.014486174703633878
10,"(3, 4)",initial_token_attention,smart,13.095271341990461,0.014902982729836367
11,"(7, 11)",initial_token_attention,smart,13.134592067092683,0.018198228167602793
12,"(10, 0)",initial_token_attention,smart,13.413074176683258,0.020059297118277756
13,"(10, 2)",initial_token_attention,smart,13.828258522775027,0.022797455723630265
14,"(10, 1)",initial_token_attention,smart,14.05469056299248,0.02413209786522202
15,"(6, 9)",cls_attention,smart,13.411212069813644,0.02632150879362598
16,"(6, 2)",sentence_initial_dominance,smart,12.009849547355275,0.025777422448736615
17,"(5, 5)",initial_token_attention,smart,11.463189983603781,0.028000032244599425
18,"(7, 10)",initial_token_attention,smart,11.696600848052908,0.029553520410554483
19,"(10, 10)",initial_token_attention,smart,12.263473188841932,0.03253262857091613
20,"(3, 0)",initial_token_attention,smart,12.040236076933818,0.03216206913231872
21,"(10, 6)",initial_token_attention,smart,12.118996790131282,0.03470796036650427
22,"(5, 0)",initial_token_attention,smart,12.597018677664032,0.03831982959061861
23,"(8, 0)",sentence_initial_dominance,smart,10.677823003402228,0.03792053067591041
24,"(4, 11)",previous_attention,smart,11.062813264990286,0.042047001994214954
25,"(6, 6)",initial_token_attention,smart,10.623148256601173,0.0427413093787618
26,"(9, 5)",sentence_initial_dominance,smart,8.558282814845613,0.042549008002970366
27,"(5, 1)",cls_attention,smart,8.74577653961979,0.04394764665048569
28,"(6, 10)",initial_token_attention,smart,8.861455324484071,0.048584991705138234
29,"(5, 9)",sentence_initial_dominance,smart,7.93622609671862,0.04791014211717993
30,"(8, 11)",sentence_initial_dominance,smart,6.431983092407625,0.047911857180297376
31,"(8, 1)",initial_token_attention,smart,6.257321280819784,0.05011710400227457
32,"(9, 1)",initial_token_attention,smart,6.628601634675029,0.05276073429035023
33,"(9, 4)",initial_token_attention,smart,6.767339880504307,0.0545675424253568
34,"(11, 5)",initial_token_attention,smart,7.2256111067966025,0.05737789903767407
35,"(9, 6)",initial_token_attention,smart,7.5837386969174405,0.06036485696211457
36,"(0, 1)",repeated_attention,smart,7.530517208946343,0.06008181885583326
37,"(10, 3)",sentence_initial_dominance,smart,5.701271566006372,0.059760472171474247
38,"(7, 7)",initial_token_attention,smart,5.653123514326442,0.060306973443366586
39,"(11, 7)",initial_token_attention,smart,6.9170758562177275,0.06646191069157795
40,"(7, 6)",sentence_initial_dominance,smart,5.902110562391072,0.06529906884068623
41,"(7, 1)",initial_token_attention,smart,6.053554327082764,0.0683334631449543
42,"(9, 9)",sentence_start_dominance,smart,6.334455922442267,0.07131946554640307
43,"(11, 1)",sentence_initial_dominance,smart,4.833126988392987,0.07132200295338408
