k,head,program,strategy,increase,kl_div
1,"(6, 9)",cls_attention,smart,-0.670385547903433,0.0015776233398355544
2,"(7, 2)",cls_attention,smart,-0.4782086369895691,0.0034787418963969684
3,"(5, 1)",cls_attention,smart,-0.44573200725450735,0.005195712111890316
4,"(9, 9)",sentence_start_dominance,smart,-0.33984778462831317,0.007466660273494199
5,"(10, 8)",initial_token_attention,smart,-0.6690150412223146,0.008574291667900979
6,"(8, 1)",initial_token_attention,smart,-0.8005348987915807,0.011672555563272909
7,"(10, 1)",initial_token_attention,smart,-0.7525197285945521,0.012832251044455916
8,"(10, 10)",initial_token_attention,smart,-0.5985145391046451,0.013967419630498626
9,"(7, 10)",initial_token_attention,smart,-0.4771700994265761,0.015520224035717546
10,"(9, 6)",initial_token_attention,smart,-0.41843720450584626,0.016844379752583336
11,"(9, 11)",initial_token_attention,smart,-0.1340907295451308,0.018133089811890386
12,"(4, 11)",previous_attention,smart,0.12148617540252282,0.019262580398935823
13,"(3, 0)",initial_token_attention,smart,-0.10549999888698647,0.01951726308092475
14,"(9, 1)",initial_token_attention,smart,0.04073962330257437,0.022545137575361876
15,"(11, 6)",initial_token_attention,smart,15.210674464634923,0.02460659965639934
16,"(10, 6)",initial_token_attention,smart,15.208798366173951,0.02710331920883618
17,"(5, 5)",initial_token_attention,smart,14.893441166023722,0.029027260788716376
18,"(6, 10)",initial_token_attention,smart,14.99516536289072,0.03362684949766845
19,"(7, 11)",initial_token_attention,smart,15.248696163727079,0.03730903459130786
20,"(10, 2)",initial_token_attention,smart,15.673873504128423,0.03927121051237918
21,"(11, 2)",initial_token_attention,smart,15.940155626591967,0.042325015882961455
22,"(11, 9)",initial_token_attention,smart,15.917196635220444,0.046161817689426246
23,"(11, 5)",initial_token_attention,smart,16.36056889298295,0.04862962713814341
24,"(9, 4)",initial_token_attention,smart,16.65838433550248,0.04984463028726168
25,"(8, 3)",initial_token_attention,smart,17.19540226412503,0.05449355884455145
26,"(3, 4)",initial_token_attention,smart,17.094542495317327,0.056043308962835
27,"(7, 7)",initial_token_attention,smart,17.114235194689158,0.05606352786067873
28,"(0, 1)",repeated_attention,smart,17.103143062783236,0.05615581734105945
29,"(9, 8)",sentence_initial_dominance,smart,15.408258497393248,0.05576040181098506
30,"(5, 9)",sentence_initial_dominance,smart,14.408754544398091,0.05439349701162428
31,"(8, 11)",sentence_initial_dominance,smart,12.46934391631164,0.053965743335429577
32,"(10, 0)",initial_token_attention,smart,12.810553942209747,0.05707144916057587
33,"(6, 6)",initial_token_attention,smart,12.505813105747471,0.05889171039685607
34,"(7, 1)",initial_token_attention,smart,12.756325156180129,0.061853215633891526
35,"(5, 0)",initial_token_attention,smart,13.24728758658338,0.06579447099007667
36,"(4, 10)",initial_token_attention,smart,13.439579792081654,0.068723223679699
37,"(7, 6)",sentence_initial_dominance,smart,12.332136970987946,0.06767749242018908
38,"(10, 3)",sentence_initial_dominance,smart,10.218248850022974,0.06728305575670675
39,"(8, 0)",sentence_initial_dominance,smart,8.340573187853705,0.06638011338422074
40,"(11, 7)",initial_token_attention,smart,9.575522079901337,0.07206911348970607
41,"(9, 5)",sentence_initial_dominance,smart,7.46491530263641,0.07138758230255916
42,"(11, 1)",sentence_initial_dominance,smart,5.949784630996333,0.07139093227218836
43,"(6, 2)",sentence_initial_dominance,smart,4.833126988392987,0.07132200295338408
