k,head,program,strategy,increase,kl_div
1,"(6, 10)",initial_token_attention,smart,-0.08935782354727412,0.0017361015885035158
2,"(6, 9)",cls_attention,smart,-0.7288851566963985,0.003703926162706921
3,"(10, 0)",initial_token_attention,smart,-0.708993073691323,0.004804442522872705
4,"(4, 11)",previous_attention,smart,-0.4346953290469779,0.00624218051583739
5,"(0, 1)",repeated_attention,smart,-0.44172808429867855,0.00666446064831689
6,"(7, 6)",sentence_initial_dominance,smart,-1.3724066936524744,0.00718024166271789
7,"(11, 1)",sentence_initial_dominance,smart,-3.1307160244234056,0.007180506677250378
8,"(6, 2)",sentence_initial_dominance,smart,-4.464926608707182,0.008057971163943876
9,"(8, 0)",sentence_initial_dominance,smart,-6.0929165192726,0.00821713587094564
10,"(8, 1)",initial_token_attention,smart,-6.212543676291273,0.009882613699301147
11,"(7, 1)",initial_token_attention,smart,-5.917775903229766,0.011622880301438272
12,"(3, 0)",initial_token_attention,smart,-6.101445527868151,0.013365026016253978
13,"(9, 4)",initial_token_attention,smart,-6.085800052726,0.014329903074540198
14,"(11, 2)",initial_token_attention,smart,-4.896578155133656,0.01580558099783957
15,"(10, 10)",initial_token_attention,smart,-4.717664691095518,0.016947977177333085
16,"(7, 2)",cls_attention,smart,-4.512699896970459,0.018685308063868433
17,"(5, 1)",cls_attention,smart,-4.504288271669415,0.021683595478534698
18,"(8, 3)",initial_token_attention,smart,-4.224760265802397,0.022753260880708694
19,"(10, 1)",initial_token_attention,smart,-4.045641643911617,0.02514925204217434
20,"(10, 8)",initial_token_attention,smart,-4.408179991452605,0.02636373268906027
21,"(11, 6)",initial_token_attention,smart,9.130207052789798,0.02821252081543207
22,"(5, 0)",initial_token_attention,smart,9.74885209193447,0.03251973730511963
23,"(10, 3)",sentence_initial_dominance,smart,8.06186875853018,0.03229929991532117
24,"(7, 7)",initial_token_attention,smart,8.080279612174655,0.03266104855109006
25,"(11, 7)",initial_token_attention,smart,9.037445836134067,0.036279811942949894
26,"(11, 5)",initial_token_attention,smart,9.711663082789602,0.041192990317940714
27,"(7, 10)",initial_token_attention,smart,9.972270289860552,0.04409948018845171
28,"(9, 5)",sentence_initial_dominance,smart,7.9022925945321205,0.04379874478559941
29,"(3, 4)",initial_token_attention,smart,7.896750117651203,0.04526129725854844
30,"(10, 2)",initial_token_attention,smart,8.295495989388174,0.04744936720468104
31,"(9, 9)",sentence_start_dominance,smart,8.491569843292977,0.049275826439261435
32,"(5, 9)",sentence_initial_dominance,smart,7.642034171688336,0.049285132819786664
33,"(9, 8)",sentence_initial_dominance,smart,6.061928653494337,0.048922286690212785
34,"(9, 11)",initial_token_attention,smart,6.391014187678826,0.04994753922335803
35,"(4, 10)",initial_token_attention,smart,6.519061960733464,0.05262720783706754
36,"(9, 1)",initial_token_attention,smart,6.865514847857945,0.055558219412341715
37,"(6, 6)",initial_token_attention,smart,6.52730088490947,0.05768266113940626
38,"(5, 5)",initial_token_attention,smart,6.149776920291093,0.05968930731061846
39,"(9, 6)",initial_token_attention,smart,6.3353444390588445,0.062397917343769226
40,"(7, 11)",initial_token_attention,smart,6.336085366878214,0.06535470424685627
41,"(11, 9)",initial_token_attention,smart,6.331609804775786,0.06751347119919955
42,"(10, 6)",initial_token_attention,smart,6.363060508689125,0.07150752558372915
43,"(8, 11)",sentence_initial_dominance,smart,4.833126988392987,0.07132200295338408
