k,head,program,strategy,increase,kl_div
1,"(7, 2)",cls_attention,smart,0.1719775301879994,0.002052556870294211
2,"(6, 9)",cls_attention,smart,-0.4782086369895691,0.0034787418963969684
3,"(5, 1)",cls_attention,smart,-0.44573200725450735,0.005195712111890316
4,"(10, 8)",initial_token_attention,smart,-0.7823123907995116,0.006304913077619858
5,"(9, 6)",initial_token_attention,smart,-0.7101932403876253,0.007267927168286405
6,"(9, 11)",initial_token_attention,smart,-0.44272622321578153,0.008436838576526497
7,"(10, 6)",initial_token_attention,smart,-0.5373825693907694,0.010138164356903871
8,"(7, 10)",initial_token_attention,smart,-0.41143285858541473,0.011272067073441576
9,"(9, 9)",sentence_start_dominance,smart,-0.2741670137477071,0.013660197778954171
10,"(10, 10)",initial_token_attention,smart,-0.11136210741772469,0.015501821428915718
11,"(10, 1)",initial_token_attention,smart,-0.05747570067699483,0.016644223352486734
12,"(3, 0)",initial_token_attention,smart,-0.3483298009753834,0.017074000965221783
13,"(4, 11)",previous_attention,smart,-0.06008939202297928,0.018948470815084873
14,"(9, 1)",initial_token_attention,smart,0.028265134226418187,0.021091539299231955
15,"(8, 1)",initial_token_attention,smart,-0.02394805347842258,0.024352630716748536
16,"(11, 6)",initial_token_attention,smart,15.208798366173951,0.02710331920883618
17,"(6, 10)",initial_token_attention,smart,15.335300556257232,0.031344001857796684
18,"(11, 2)",initial_token_attention,smart,15.584418515543208,0.03370964701403864
19,"(5, 5)",initial_token_attention,smart,15.241465434839188,0.03599768421961926
20,"(11, 9)",initial_token_attention,smart,15.194238615866166,0.03935336115886457
21,"(10, 2)",initial_token_attention,smart,15.662231369844475,0.042477398684713986
22,"(9, 4)",initial_token_attention,smart,15.937860589782268,0.04360363723593764
23,"(7, 11)",initial_token_attention,smart,16.219001770675728,0.04747712579905056
24,"(11, 5)",initial_token_attention,smart,16.65838433550248,0.04984463028726168
25,"(7, 7)",initial_token_attention,smart,16.652090192855063,0.04988039289601147
26,"(3, 4)",initial_token_attention,smart,16.561342648760164,0.0521203496644739
27,"(5, 9)",sentence_initial_dominance,smart,15.52747389181184,0.05116556469583884
28,"(9, 8)",sentence_initial_dominance,smart,13.950400325473026,0.05079379661241546
29,"(8, 3)",initial_token_attention,smart,14.43055734776247,0.05434096271288581
30,"(0, 1)",repeated_attention,smart,14.408754544398091,0.05439349701162428
31,"(6, 6)",initial_token_attention,smart,14.123343303863699,0.0559333132696338
32,"(8, 11)",sentence_initial_dominance,smart,12.171933776582897,0.05562781319022179
33,"(10, 0)",initial_token_attention,smart,12.505813105747471,0.05889171039685607
34,"(5, 0)",initial_token_attention,smart,13.000188582672635,0.06261070309206844
35,"(7, 1)",initial_token_attention,smart,13.24728758658338,0.06579447099007667
36,"(7, 6)",sentence_initial_dominance,smart,12.131889090465707,0.0651229285239242
37,"(4, 10)",initial_token_attention,smart,12.332136970987946,0.06767749242018908
38,"(10, 3)",sentence_initial_dominance,smart,10.218248850022974,0.06728305575670675
39,"(8, 0)",sentence_initial_dominance,smart,8.340573187853705,0.06638011338422074
40,"(11, 7)",initial_token_attention,smart,9.575522079901337,0.07206911348970607
41,"(6, 2)",sentence_initial_dominance,smart,8.41138403131923,0.07198491603136063
42,"(11, 1)",sentence_initial_dominance,smart,6.855260805692072,0.07198740169638768
43,"(9, 5)",sentence_initial_dominance,smart,4.833126988392987,0.07132200295338408
