k,head,program,strategy,increase,kl_div
1,"(5, 5)",initial_token_attention,smart,-0.42206518876903315,0.0015932445840371656
2,"(10, 1)",initial_token_attention,smart,-0.41856016449005984,0.002481258535735833
3,"(10, 2)",initial_token_attention,smart,-0.41707018539614393,0.0037607331664912635
4,"(8, 11)",sentence_initial_dominance,smart,-2.1631695713433334,0.004058696259453427
5,"(7, 2)",cls_attention,smart,-1.9531923290622228,0.006219094880507327
6,"(8, 3)",initial_token_attention,smart,-1.6221159022137284,0.00842023227181926
7,"(7, 11)",initial_token_attention,smart,-1.5423688542085408,0.010059700621350203
8,"(7, 1)",initial_token_attention,smart,-1.256689936679725,0.01090003365650773
9,"(6, 9)",cls_attention,smart,-1.837576406636357,0.012313144884537906
10,"(6, 10)",initial_token_attention,smart,-1.863279323862988,0.01492816740530543
11,"(6, 2)",sentence_initial_dominance,smart,-3.17428599209604,0.014877470933133735
12,"(9, 1)",initial_token_attention,smart,-3.165255219953866,0.01738936067558825
13,"(11, 7)",initial_token_attention,smart,-2.3299398687345865,0.019146176048670895
14,"(11, 6)",initial_token_attention,smart,11.952411477357211,0.022388768048258498
15,"(8, 1)",initial_token_attention,smart,12.074296414442218,0.027825171685544773
16,"(10, 0)",initial_token_attention,smart,12.398009119313297,0.029984823315171525
17,"(10, 8)",initial_token_attention,smart,12.31290054379759,0.03091087074368261
18,"(9, 8)",sentence_initial_dominance,smart,10.676291104428515,0.030765321356011555
19,"(0, 1)",repeated_attention,smart,10.660669948698569,0.0310035375028383
20,"(11, 5)",initial_token_attention,smart,11.327585299467888,0.03506668280228041
21,"(11, 2)",initial_token_attention,smart,11.539643055151577,0.038158770073205235
22,"(5, 9)",sentence_initial_dominance,smart,10.691293125088414,0.03767671493580565
23,"(7, 7)",initial_token_attention,smart,10.766963417933411,0.04015645769657567
24,"(4, 11)",previous_attention,smart,11.077496282893481,0.042491360062267634
25,"(8, 0)",sentence_initial_dominance,smart,9.156719135986325,0.04210992708569392
26,"(10, 10)",initial_token_attention,smart,9.750517837385829,0.04473866958869621
27,"(9, 9)",sentence_start_dominance,smart,9.954834618483721,0.04667051836149767
28,"(3, 4)",initial_token_attention,smart,9.78935657990981,0.04831470429664478
29,"(5, 0)",initial_token_attention,smart,10.280165197587866,0.05210945013910532
30,"(9, 4)",initial_token_attention,smart,10.438105153229374,0.05296476493356749
31,"(9, 5)",sentence_initial_dominance,smart,8.403051741505804,0.05254788875347003
32,"(11, 9)",initial_token_attention,smart,8.342692426613409,0.05582055101171136
33,"(5, 1)",cls_attention,smart,8.525281276597193,0.05895131046650931
34,"(11, 1)",sentence_initial_dominance,smart,6.983899206786604,0.05895423675654456
35,"(9, 11)",initial_token_attention,smart,7.477702120176688,0.06076745592756197
36,"(7, 10)",initial_token_attention,smart,7.62921185362306,0.06260732941329479
37,"(3, 0)",initial_token_attention,smart,7.485521917222795,0.061754679623991254
38,"(10, 3)",sentence_initial_dominance,smart,5.767153265251377,0.061425362271256743
39,"(10, 6)",initial_token_attention,smart,5.7855600622994645,0.06421083581633866
40,"(6, 6)",initial_token_attention,smart,5.421075457969623,0.06612780390772968
41,"(9, 6)",initial_token_attention,smart,5.702987374831708,0.06958269780967384
42,"(7, 6)",sentence_initial_dominance,smart,4.735689104257676,0.0686414535692893
43,"(4, 10)",initial_token_attention,smart,4.833126988392987,0.07132200295338408
