k,head,program,strategy,increase,kl_div
1,"(5, 1)",cls_attention,baseline,1.2023174998575366,0.05497698885854334
2,"(7, 6)",sentence_initial_dominance,baseline,1.6412173692347685,0.11039015318034216
3,"(10, 6)",initial_token_attention,baseline,1.9900001472015925,0.16615770935080945
4,"(9, 9)",sentence_start_dominance,baseline,1.3305118935419282,0.23901592685841025
5,"(10, 10)",initial_token_attention,baseline,3.4878338607768886,0.2896015734598041
6,"(10, 8)",initial_token_attention,baseline,4.432951415854451,0.32546261014416816
7,"(8, 3)",initial_token_attention,baseline,5.754160485784544,0.4141455925256014
8,"(6, 2)",sentence_initial_dominance,baseline,6.624613921990714,0.5114912748709322
9,"(9, 6)",initial_token_attention,baseline,9.634655009920122,0.6772031175345182
10,"(4, 11)",previous_attention,baseline,11.781387872984247,0.7399691097438336
11,"(10, 2)",initial_token_attention,baseline,14.163042895193321,0.815627651810646
12,"(7, 7)",initial_token_attention,baseline,14.768945684372152,0.8801557810604572
13,"(5, 9)",sentence_initial_dominance,baseline,17.52726914897762,0.9252579174935818
14,"(10, 0)",initial_token_attention,baseline,19.26253196399509,0.985587437748909
15,"(3, 4)",initial_token_attention,baseline,20.338791487445995,1.0159872169792652
16,"(6, 6)",initial_token_attention,baseline,26.16512614429335,1.3072035068273544
17,"(5, 5)",initial_token_attention,baseline,28.77342546609948,1.4140818959474564
18,"(7, 10)",initial_token_attention,baseline,31.773150067519182,1.4401753705739975
19,"(6, 9)",cls_attention,baseline,37.32829542951785,1.6252952420711517
20,"(8, 11)",sentence_initial_dominance,baseline,34.46004881127906,1.7239034730196
21,"(11, 6)",initial_token_attention,baseline,741.1526429445091,3.0240058946609496
22,"(4, 10)",initial_token_attention,baseline,751.979069194185,3.0498906135559083
23,"(7, 11)",initial_token_attention,baseline,751.7628055437084,3.0872800397872924
24,"(8, 0)",sentence_initial_dominance,baseline,755.0454920518347,3.148539590835571
25,"(9, 8)",sentence_initial_dominance,baseline,748.3636730249626,3.1411740303039553
26,"(5, 0)",initial_token_attention,baseline,756.1352990868894,3.1563699769973756
27,"(0, 1)",repeated_attention,baseline,1219.893715113412,3.654993090629578
28,"(6, 10)",initial_token_attention,baseline,1227.762937217316,3.6573699474334718
29,"(9, 4)",initial_token_attention,baseline,1217.9361633873534,3.6393425941467283
30,"(9, 11)",initial_token_attention,baseline,1203.7862296502792,3.646905665397644
31,"(11, 2)",initial_token_attention,baseline,1463.9998217219825,3.6984434032440188
32,"(9, 1)",initial_token_attention,baseline,1450.3862761730143,3.6970500993728637
33,"(11, 1)",sentence_initial_dominance,baseline,1466.343230543952,3.717332854270935
34,"(10, 1)",initial_token_attention,baseline,1455.0446677518744,3.712772235870361
35,"(9, 5)",sentence_initial_dominance,baseline,1422.8671494133307,3.7030853271484374
36,"(11, 9)",initial_token_attention,baseline,1416.9016698069872,3.7120233726501466
37,"(11, 5)",initial_token_attention,baseline,1401.3658132165035,3.7234059286117556
38,"(7, 2)",cls_attention,baseline,1400.532492782001,3.7317998027801513
39,"(11, 7)",initial_token_attention,baseline,1379.743860669258,3.73057541847229
40,"(3, 0)",initial_token_attention,baseline,1385.4734493883118,3.7377880573272706
41,"(10, 3)",sentence_initial_dominance,baseline,1376.864234782092,3.738738946914673
42,"(8, 1)",initial_token_attention,baseline,1379.3945055677398,3.7483541440963744
43,"(7, 1)",initial_token_attention,baseline,1380.373440028928,3.743420095443726
