one	1.0009727478027344
day	1.8394660949707031
,	1.000718116760254
a	1.0066367387771606
little	2.167633295059204
girl	1.0175139904022217
named	1.1409637928009033
lily	152.6143341064453
found	2.1897237300872803
a	1.124949336051941
needle	1647.03125
in	1.0117018222808838
her	1.372551441192627
room	722.1731567382812
.	1.009566068649292
she	6.408745288848877
knew	2.539905548095703
it	1.0059621334075928
was	1.005005121231079
difficult	75.95565032958984
to	1.0003876686096191
play	22.015153884887695
with	1.1856186389923096
it	1.3680719137191772
because	7.051124572753906
it	1.140670657157898
was	1.1154670715332031
sharp	866.61767578125
.	1.0231572389602661
lily	737.0845336914062
wanted	6.5023722648620605
to	1.0000423192977905
share	7.2845892906188965
the	1.2903492450714111
needle	7619.50732421875
with	1.0037164688110352
her	1.0214087963104248
mom	24.795917510986328
,	1.1182485818862915
so	1.296281337738037
she	1.1873892545700073
could	1.118945598602295
se	1.0140193700790405
##w	1.3075006008148193
a	3.284606695175171
button	1693.8504638671875
on	1.7213114500045776
her	1.1240487098693848
shirt	16.14374351501465
.	1.0058410167694092
lily	386.9289245605469
went	61.79690170288086
to	1.0099233388900757
her	1.028039813041687
mom	7.011940002441406
and	1.0024360418319702
said	1.1992087364196777
,	1.0128638744354248
"	1.017734169960022
mom	2.2310445308685303
,	1.019728660583496
i	2.556107521057129
found	85.66895294189453
this	92.32159423828125
needle	4949.92529296875
.	1.0340080261230469
can	1255.379150390625
you	1.0099225044250488
share	4.285411834716797
it	3.099550724029541
with	1.0014398097991943
me	1.009436845779419
and	4.731383323669434
se	1.0226531028747559
##w	1.2047191858291626
my	1.7159663438796997
shirt	27.686813354492188
?	1.0057207345962524
"	58.980369567871094
her	4.6251020431518555
mom	9.462026596069336
smiled	2.201447010040283
and	1.0043543577194214
said	1.1128021478652954
,	1.0026986598968506
"	1.0000061988830566
yes	15.09600830078125
,	1.1077325344085693
lily	596.8099365234375
,	3.3041727542877197
we	2.235142469406128
can	1.74143385887146
share	6742.7177734375
the	3.3380980491638184
needle	782834.6875
and	2.999103307723999
fix	113.57938385009766
your	2.0134565830230713
shirt	344.5173645019531
.	1.025040864944458
"	1.0000040531158447
together	1.908036708831787
,	1.000443935394287
they	1.0793473720550537
shared	6470.478515625
the	2.3860068321228027
needle	321.579833984375
and	1.1782790422439575
se	1.035689353942871
##wed	1.1564064025878906
the	1.4668304920196533
button	488.63397216796875
on	1.4809246063232422
lily	553.7647705078125
'	1.0000582933425903
s	1.000005841255188
shirt	73.52388000488281
.	1.0028108358383179
it	1.2082788944244385
was	1.0091626644134521
not	20.835256576538086
difficult	59.043514251708984
for	1.0665258169174194
them	1.9211077690124512
because	15.800765991210938
they	1.0062392950057983
were	2.227968215942383
sharing	189.13340759277344
and	1.1361167430877686
helping	38.0001335144043
each	1.0010662078857422
other	1.000933289527893
.	1.0213608741760254
after	12.097139358520508
they	8.14171314239502
finished	4.723540306091309
,	1.0386207103729248
lily	261.9194641113281
thanked	1.1490857601165771
her	1.004134178161621
mom	14.694051742553711
for	1.004623532295227
sharing	2110.103759765625
the	1.1576794385910034
needle	274049.1875
and	1.0726556777954102
fixing	1208.8502197265625
her	1.1721962690353394
shirt	230.75799560546875
.	1.0017632246017456
they	1.013137936592102
both	2.272409439086914
felt	9.7278413772583
happy	14.919411659240723
because	34.626312255859375
they	1.0123581886291504
had	1.440383791923523
shared	6429.67724609375
and	1.0294849872589111
worked	9.384437561035156
together	1.0768049955368042
.	1.0295885801315308
once	1.000199317932129
upon	1.0007143020629883
a	1.000309705734253
time	1.0003032684326172
,	1.006410002708435
there	1.2783323526382446
was	1.0049784183502197
a	1.1391668319702148
little	75.3536376953125
car	989.869873046875
named	7748.3076171875
bee	89.37335968017578
##p	29.980052947998047
.	1.0366169214248657
bee	1161.5159912109375
##p	62.52656555175781
loved	510.591796875
to	1.0006436109542847
go	14.951933860778809
fast	362258.625
and	1.1138707399368286
play	269.4924621582031
in	1.3155300617218018
the	1.0050855875015259
sun	65.15060424804688
.	1.0162317752838135
bee	145.4456024169922
##p	35.027469635009766
was	1.1802268028259277
a	1.0098057985305786
healthy	5535.85546875
car	242.523681640625
because	44.748077392578125
he	88.51752471923828
always	2.108301877975464
had	2.028920888900757
good	22.751171112060547
